SalePrice,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
360000,1944,0,0,3,1Fam,TA,Gd,1274,0,GLQ,Unf,1,0,Ex,622,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Ex,3,PConc,2,Typ,708,3,TA,Fin,TA,Attchd,2003,1944,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12378,Inside,90,IR1,0,20,RL,0,None,,0,11,NridgHt,175,5,9,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1896,AllPub,208,2003,2004,2006
359100,1940,1254,0,4,1Fam,TA,Mn,428,0,BLQ,Unf,0,0,Gd,537,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,Wd Sdng,,Gd,2,PConc,2,Typ,380,2,TA,Unf,TA,Basment,1934,3194,1,GasA,TA,2Story,1,TA,HLS,Mod,12168,Inside,78,Reg,0,70,RL,0,None,,0,9,Crawfor,0,6,8,Y,0,CompShg,Gable,Alloca,WD,0,Pave,10,965,AllPub,0,1934,1998,2007
354000,1136,1332,0,4,1Fam,TA,Av,970,0,GLQ,Unf,1,0,Ex,166,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,872,3,TA,Fin,TA,BuiltIn,2004,2468,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12099,Inside,99,IR1,0,60,RL,388,BrkFace,,0,6,NridgHt,154,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,1136,AllPub,184,2004,2004,2007
350000,2113,0,0,2,1Fam,TA,Gd,1696,0,GLQ,Unf,1,0,Gd,413,Y,Norm,Norm,SBrkr,0,Gd,Gd,MetalSd,MetalSd,,TA,1,PConc,2,Typ,839,3,TA,Fin,TA,Attchd,1995,2113,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10437,Inside,91,IR1,0,20,RL,660,BrkFace,,0,8,NoRidge,46,6,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,2109,AllPub,236,1995,1995,2008
350000,1462,762,0,4,1Fam,TA,No,1170,0,GLQ,Unf,1,0,Ex,292,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,738,3,TA,Fin,TA,Attchd,2004,2224,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,8834,Inside,74,Reg,0,60,RL,216,Stone,,0,6,NridgHt,0,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,10,1462,AllPub,184,2004,2005,2009
348000,1407,985,0,3,1Fam,TA,No,1074,0,GLQ,Unf,1,0,Gd,322,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,870,3,TA,Fin,TA,Attchd,1997,2392,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9452,Inside,82,Reg,0,60,RL,423,BrkFace,,0,6,NoRidge,70,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1396,AllPub,0,1997,1998,2006
345000,1182,1142,0,4,1Fam,TA,No,998,0,GLQ,Unf,1,0,Ex,177,Y,Norm,Norm,SBrkr,0,TA,Ex,WdShing,Wd Shng,,Gd,2,PConc,3,Typ,736,3,TA,Fin,TA,BuiltIn,2005,2324,0,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11924,Inside,85,IR1,0,60,RL,286,Stone,,0,7,NridgHt,21,5,9,Y,0,CompShg,Hip,Partial,New,0,Pave,11,1175,AllPub,147,2005,2006,2006
345000,2000,704,0,4,1Fam,TA,Gd,1410,0,GLQ,Unf,1,0,Gd,542,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Wd Sdng,MnPrv,TA,3,CBlock,2,Typ,538,2,TA,Fin,TA,Attchd,1972,2704,1,GasA,Gd,SLvl,1,Ex,Lvl,Gtl,13860,Inside,75,Reg,0,80,RL,0,None,,0,7,NAmes,111,7,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,1952,AllPub,269,1972,1995,2009
342643,1249,1347,0,4,1Fam,Gd,Av,0,0,Unf,Unf,0,0,Ex,1249,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,3,Typ,840,3,TA,RFn,TA,Attchd,2006,2596,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,16259,Corner,111,Reg,0,60,RL,370,Stone,,0,9,NridgHt,154,5,9,Y,0,CompShg,Gable,Partial,New,0,Pave,9,1249,AllPub,240,2006,2006,2006
341000,1325,1093,0,3,1Fam,TA,Gd,1173,0,GLQ,Unf,1,0,Gd,138,Y,Norm,Norm,SBrkr,216,TA,Gd,Wd Sdng,ImStucc,,TA,1,PConc,2,Typ,983,3,TA,RFn,TA,Attchd,1993,2418,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10542,Inside,96,Reg,0,60,RL,651,BrkFace,,0,8,NoRidge,154,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,9,1311,AllPub,250,1993,1994,2008
340000,1580,886,0,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1580,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,,Gd,1,PConc,3,Typ,610,2,TA,RFn,TA,Attchd,2004,2466,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11143,Corner,102,IR1,0,60,FV,0,None,,0,12,Somerst,214,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1580,AllPub,159,2004,2005,2007
340000,1310,1140,0,3,1Fam,TA,Mn,781,0,GLQ,Unf,1,0,Gd,503,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,1069,3,TA,Fin,TA,Attchd,1998,2450,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,16545,Inside,,IR1,0,60,RL,731,BrkFace,,0,5,NoRidge,126,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1284,AllPub,0,1998,1998,2009
339750,1050,1028,0,3,1Fam,TA,No,789,0,GLQ,Unf,1,0,Ex,245,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,836,3,TA,Fin,TA,Attchd,2008,2078,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,10800,Inside,85,Reg,0,60,FV,100,Stone,,0,4,Somerst,102,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,8,1034,AllPub,0,2007,2008,2008
337500,1718,0,0,3,1Fam,TA,Gd,1172,0,GLQ,Unf,1,0,Ex,528,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,786,3,TA,Fin,TA,Attchd,2008,1718,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12456,FR2,96,Reg,0,20,RL,230,Stone,,0,7,NridgHt,48,5,10,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,1700,AllPub,216,2006,2007,2009
337000,1268,1097,0,3,1Fam,TA,Mn,1163,0,GLQ,Unf,1,0,Gd,89,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,856,3,TA,RFn,TA,Attchd,1999,2365,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9430,Inside,82,Reg,0,60,RL,673,BrkFace,,0,7,NoRidge,128,5,8,Y,0,CompShg,Gable,Normal,WD,180,Pave,8,1252,AllPub,0,1999,1999,2009
336000,1276,1336,0,4,1Fam,TA,No,854,0,GLQ,Unf,1,0,Gd,371,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,676,3,TA,Fin,TA,Attchd,1998,2612,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12203,Corner,98,IR1,0,60,RL,975,BrkFace,,0,7,NoRidge,0,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1225,AllPub,250,1998,1999,2009
335000,1238,1281,0,4,1Fam,TA,Gd,965,0,GLQ,Unf,1,0,Gd,245,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,Gd,2,PConc,2,Typ,628,2,TA,RFn,TA,Attchd,1989,2519,1,GasA,Ex,2Story,1,Gd,Lvl,Mod,26178,Inside,42,IR1,0,60,RL,293,BrkFace,,0,4,Timber,27,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,9,1210,AllPub,320,1989,1990,2006
335000,1130,1054,0,3,1Fam,TA,Av,936,0,GLQ,Unf,1,0,Ex,168,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,836,3,TA,Fin,TA,Attchd,2008,2184,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11308,Inside,96,IR1,0,60,RL,154,Stone,,0,7,NridgHt,102,5,9,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,1104,AllPub,0,2008,2008,2009
335000,1902,0,0,3,1Fam,TA,Av,1406,0,GLQ,Unf,1,0,Gd,496,Y,PosA,Norm,SBrkr,162,Gd,Gd,BrkFace,HdBoard,,TA,2,PConc,2,Typ,567,2,TA,Fin,TA,Attchd,1959,1902,0,GasA,TA,1Story,1,Ex,Lvl,Gtl,17500,Inside,100,Reg,0,20,RL,0,None,,0,5,Crawfor,207,8,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1902,AllPub,0,1959,2002,2010
333168,1422,1177,0,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1393,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,779,3,TA,Fin,TA,BuiltIn,1999,2599,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14774,Corner,108,IR1,0,60,RL,165,BrkFace,,0,5,NoRidge,30,5,9,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,1393,AllPub,668,1999,1999,2010
328900,1709,0,0,2,TwnhsE,TA,Av,1238,0,GLQ,Unf,1,0,Ex,460,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,TA,1,PConc,2,Typ,506,2,TA,Fin,TA,Attchd,1999,1709,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5119,CulDSac,50,IR1,0,120,FV,60,BrkFace,,0,1,Somerst,65,5,9,Y,0,CompShg,Gable,Abnorml,CWD,0,Pave,5,1698,AllPub,97,1999,2000,2008
328000,1306,954,0,3,1Fam,TA,Gd,1201,0,GLQ,Unf,1,0,Ex,105,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Sdng,,,0,PConc,2,Typ,533,2,TA,RFn,TA,Attchd,1996,2260,1,GasA,Ex,2Story,1,Gd,Lvl,Mod,14000,Inside,80,Reg,0,60,RL,0,None,,0,4,ClearCr,44,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1306,AllPub,296,1996,1997,2010
326000,1850,0,0,3,1Fam,TA,Gd,1261,0,GLQ,Unf,1,0,Ex,572,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,772,3,TA,Fin,TA,Attchd,2004,1850,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,16033,FR2,98,IR1,0,20,RL,378,BrkFace,,0,3,NridgHt,112,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1833,AllPub,519,2004,2005,2006
325624,1610,551,0,3,1Fam,TA,No,1288,0,GLQ,Unf,1,0,Ex,294,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,1,Typ,789,3,TA,Fin,TA,Attchd,2007,2161,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,10562,Inside,86,Reg,0,60,RL,300,Stone,,0,11,NridgHt,120,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,8,1582,AllPub,178,2007,2007,2007
325300,1158,1218,0,4,1Fam,TA,Av,0,0,Unf,Unf,0,0,Ex,1158,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,3,Typ,853,3,TA,RFn,TA,BuiltIn,2005,2376,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14215,Corner,101,IR1,0,60,RL,380,BrkFace,,0,11,NridgHt,154,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,9,1158,AllPub,240,2005,2006,2006
325000,1134,1370,0,4,1Fam,Gd,No,0,0,Unf,Unf,0,0,Gd,1122,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,656,3,TA,Fin,TA,BuiltIn,2005,2504,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11198,Inside,77,IR1,0,60,RL,245,BrkFace,,0,6,StoneBr,39,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,11,1122,AllPub,144,2005,2007,2008
325000,1521,1254,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,1237,Y,Artery,PosA,SBrkr,0,Ex,Ex,Wd Sdng,Wd Sdng,,Gd,1,BrkTil,3,Typ,880,2,TA,Unf,Gd,Detchd,1988,2775,1,GasA,Gd,2.5Unf,1,Gd,Lvl,Gtl,13500,Inside,75,Reg,0,75,RM,0,None,,0,7,OldTown,502,9,10,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,1237,AllPub,105,1893,2000,2008
325000,1500,1122,0,3,1Fam,TA,Av,1032,0,GLQ,Unf,1,0,Ex,431,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,,TA,2,PConc,2,Typ,712,2,TA,RFn,TA,Attchd,1994,2622,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12256,Corner,98,IR1,0,60,RL,362,BrkFace,,0,4,NoRidge,32,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,1463,AllPub,186,1994,1995,2010
325000,1652,0,0,2,1Fam,TA,No,1572,0,GLQ,Unf,1,0,Ex,80,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Ex,2,PConc,2,Typ,840,2,TA,Fin,TA,Attchd,2006,1652,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13173,Corner,108,IR1,0,20,RL,300,Stone,,0,11,NridgHt,102,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1652,AllPub,404,2006,2007,2009
324000,1719,0,0,1,TwnhsE,TA,Gd,1619,0,GLQ,Unf,2,0,Gd,100,Y,Norm,Norm,SBrkr,0,TA,Gd,BrkFace,BrkFace,,Gd,2,PConc,1,Typ,473,2,TA,Fin,TA,Attchd,1993,1719,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10846,CulDSac,32,IR1,0,120,RL,0,None,,0,5,Veenker,30,5,8,Y,0,CompShg,Gable,Normal,Con,0,Pave,6,1719,AllPub,122,1993,1993,2008
320000,1699,1523,0,5,1Fam,TA,Mn,1470,0,GLQ,Unf,1,0,Gd,203,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,,TA,2,PConc,3,Typ,594,3,TA,Unf,TA,Attchd,1990,3222,0,GasA,Gd,2Story,1,Gd,Lvl,Gtl,12376,Corner,90,Reg,0,60,RL,0,None,,0,5,SawyerW,0,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,11,1673,AllPub,367,1990,1990,2010
320000,1392,1070,168,4,1Fam,TA,Mn,57,0,GLQ,Unf,1,0,Gd,1335,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,576,2,TA,RFn,TA,Attchd,2006,2462,1,GasA,Ex,2Story,1,Gd,HLS,Gtl,19378,Corner,134,IR1,0,60,RL,456,BrkFace,,0,3,Gilbert,132,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,9,1392,AllPub,239,2005,2006,2006
320000,1698,0,0,3,1Fam,TA,No,1234,0,GLQ,Unf,1,0,Ex,464,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,768,3,TA,Fin,TA,Attchd,2007,1698,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13286,Inside,86,IR1,0,20,RL,340,Stone,,0,2,Edwards,64,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1698,AllPub,327,2007,2008,2009
320000,1905,0,0,3,1Fam,Gd,No,0,0,Unf,Unf,0,0,Ex,1905,Y,RRNn,Norm,SBrkr,0,TA,Ex,VinylSd,ImStucc,,Gd,1,PConc,2,Typ,788,3,TA,Fin,TA,Attchd,2006,1905,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11670,Corner,84,IR1,0,20,RL,302,Stone,,0,3,Somerst,191,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1905,AllPub,0,2006,2006,2007
319900,1752,0,0,2,TwnhsE,TA,No,456,0,GLQ,Unf,1,0,Ex,1296,Y,Norm,Norm,SBrkr,0,TA,Ex,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,576,2,TA,RFn,TA,Attchd,2005,1752,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,7658,Inside,61,Reg,0,120,RL,412,BrkFace,,0,2,NridgHt,82,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1752,AllPub,196,2005,2005,2010
319000,1826,0,0,3,1Fam,TA,Gd,1422,0,GLQ,Unf,1,0,Gd,392,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,Other,,TA,1,PConc,2,Typ,758,3,TA,Fin,TA,Attchd,2005,1826,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11302,Inside,69,IR1,0,20,RL,238,BrkFace,,0,8,StoneBr,75,5,8,Y,0,CompShg,Gable,Partial,New,120,Pave,7,1814,AllPub,180,2005,2006,2006
318061,1869,0,0,2,TwnhsE,TA,No,0,0,Unf,Unf,0,0,Ex,1869,Y,Norm,Norm,SBrkr,0,TA,Ex,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,617,2,TA,RFn,TA,Attchd,2007,1869,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,7820,Inside,68,IR1,0,120,RL,362,BrkFace,,0,12,NridgHt,54,5,9,Y,0,CompShg,Hip,Partial,New,0,Pave,6,1869,AllPub,210,2007,2007,2007
318000,1694,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Ex,1694,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,,,0,PConc,2,Typ,818,3,TA,Fin,TA,Attchd,2007,1694,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12030,Inside,93,Reg,0,20,RL,254,BrkFace,,0,12,NridgHt,228,5,8,Y,0,CompShg,Hip,Partial,New,0,Pave,7,1694,AllPub,168,2007,2007,2007
318000,1734,0,0,3,1Fam,TA,No,1004,0,GLQ,Unf,1,0,Ex,730,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,928,3,TA,RFn,TA,Attchd,2007,1734,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12085,Inside,93,Reg,0,20,RL,328,Stone,,0,11,NridgHt,0,5,8,Y,0,CompShg,Hip,Partial,New,0,Pave,7,1734,AllPub,0,2007,2007,2007
317000,1143,1330,0,4,1Fam,TA,Av,0,0,Unf,Unf,0,0,Ex,1143,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,852,3,TA,RFn,TA,BuiltIn,2004,2473,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9591,Inside,76,Reg,0,60,RL,344,BrkFace,,0,10,NridgHt,151,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,1143,AllPub,192,2004,2005,2007
316600,1496,636,0,1,1Fam,TA,Gd,1441,0,GLQ,Unf,1,0,Gd,55,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Sdng,,Gd,1,CBlock,1,Min2,612,2,TA,Fin,Gd,BuiltIn,1983,2132,1,GasA,Ex,1.5Fin,1,Gd,Low,Mod,12327,Inside,79,IR1,0,50,RL,0,None,,0,9,SawyerW,40,8,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1496,AllPub,349,1983,2009,2009
315750,1383,1015,0,3,1Fam,TA,No,719,0,GLQ,Unf,1,0,Gd,660,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,834,3,TA,Fin,TA,Attchd,1996,2398,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11787,Inside,95,IR1,0,60,RL,594,BrkFace,,0,8,NoRidge,60,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1379,AllPub,239,1996,1997,2007
315500,1620,0,0,2,1Fam,TA,Gd,1022,0,GLQ,Unf,1,0,Ex,598,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Ex,1,PConc,2,Typ,912,3,TA,Fin,TA,Attchd,2008,1620,0,GasA,Ex,1Story,1,Ex,HLS,Gtl,12898,Inside,89,IR1,0,20,RL,70,Stone,,0,9,Timber,0,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1620,AllPub,228,2007,2008,2009
315000,1549,1178,0,3,1Fam,Gd,No,297,0,Rec,Unf,0,0,Gd,556,Y,Norm,Norm,SBrkr,0,TA,Gd,BrkFace,BrkFace,,TA,2,CBlock,2,Maj1,440,2,TA,Unf,TA,Detchd,1932,2727,1,GasA,TA,2Story,1,Gd,Bnk,Mod,10570,Inside,70,Reg,0,70,RL,0,None,,0,12,Crawfor,74,8,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,10,853,AllPub,0,1932,1994,2007
315000,1470,1160,0,4,1Fam,TA,No,986,0,GLQ,Unf,1,0,Gd,484,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,696,3,TA,Fin,TA,Attchd,1998,2630,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,9200,Inside,80,Reg,0,60,RL,473,BrkFace,,0,6,NoRidge,66,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1470,AllPub,0,1998,1998,2008
315000,1838,0,0,2,1Fam,TA,Av,1260,0,GLQ,Unf,1,0,Ex,578,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,765,3,TA,Fin,TA,Attchd,2006,1838,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,14601,Inside,85,Reg,0,20,RL,584,BrkFace,,0,3,Timber,68,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1838,AllPub,270,2006,2006,2009
315000,1980,0,0,3,1Fam,TA,Av,1447,0,GLQ,Unf,1,0,Ex,533,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,770,3,TA,Fin,TA,Attchd,2004,1980,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,16737,FR3,129,Reg,0,20,RL,66,BrkFace,,0,9,NridgHt,45,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1980,AllPub,194,2004,2005,2006
314813,1828,0,0,3,1Fam,TA,Av,48,0,GLQ,Unf,0,0,Ex,1774,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,774,3,TA,Unf,TA,Attchd,2007,1828,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11694,Inside,90,Reg,0,20,RL,452,BrkFace,,0,7,NridgHt,108,5,9,Y,0,CompShg,Hip,Partial,New,260,Pave,9,1822,AllPub,0,2007,2007,2007
313000,1476,677,0,3,1Fam,TA,Mn,904,0,GLQ,Unf,1,0,Ex,536,Y,PosN,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Ex,2,PConc,2,Typ,736,3,TA,Fin,TA,Attchd,2000,2153,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11050,Inside,,Reg,0,60,RL,204,BrkFace,,0,5,CollgCr,142,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1440,AllPub,253,2000,2000,2009
312500,1800,0,0,3,1Fam,TA,Gd,1274,0,GLQ,Unf,1,0,Ex,526,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,765,3,TA,Fin,TA,Attchd,2002,1800,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14331,Inside,85,Reg,0,20,RL,630,BrkFace,,0,5,Timber,78,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,1800,AllPub,270,2002,2002,2006
311872,1726,0,0,3,1Fam,TA,No,1126,0,GLQ,Unf,1,0,Ex,600,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,786,3,TA,Fin,TA,Attchd,2007,1726,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,9416,Inside,79,Reg,0,20,RL,205,Stone,,0,9,Somerst,138,5,7,Y,0,CompShg,Hip,Partial,New,266,Pave,8,1726,AllPub,171,2007,2007,2007
311500,1137,817,0,3,1Fam,TA,No,341,0,BLQ,Unf,0,1,TA,457,Y,Norm,Norm,SBrkr,150,Gd,Gd,VinylSd,VinylSd,,TA,2,CBlock,1,Typ,431,2,TA,Unf,TA,Attchd,1939,1954,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,15660,Corner,,IR1,0,50,RL,312,BrkFace,,0,5,Crawfor,119,9,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,798,AllPub,0,1939,2006,2008
310000,1352,1168,0,5,1Fam,Gd,No,1012,0,GLQ,Unf,1,0,Gd,326,Y,Norm,Norm,SBrkr,0,Gd,Gd,MetalSd,MetalSd,,TA,1,PConc,2,Typ,796,3,TA,RFn,TA,Attchd,1993,2520,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14541,Corner,,IR1,0,60,RL,0,None,,0,11,NoRidge,55,7,8,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,10,1338,AllPub,209,1993,1993,2006
310000,1026,981,0,3,1Fam,TA,Av,765,0,GLQ,Unf,1,0,Ex,252,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,,Ex,1,PConc,2,Typ,812,3,TA,Fin,TA,Attchd,2008,2007,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11003,Inside,85,Reg,0,60,FV,160,Stone,,0,4,Somerst,52,5,10,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,1017,AllPub,168,2008,2008,2009
